time,msl,t2m,u10,v10,h700,tcc
1997-09-01,101722.47,280.8151,0.9142103,-0.15481949,2997.3691,0.7322608
1997-10-01,101572.64,282.18216,1.6296463,-1.9118638,2988.6602,0.7285681
1997-11-01,101585.69,284.55893,2.2729006,-1.2022538,3018.52,0.72366595
1997-12-01,101488.17,286.23645,2.3801088,0.5723803,3035.1035,0.5825043
1998-01-01,101556.875,286.88412,2.1996593,0.55115247,3051.0566,0.60563004
1998-02-01,101596.07,289.346,0.24760342,1.4687946,3097.73,0.3703859
1998-03-01,101604.75,285.97345,1.0766163,-0.28097248,3059.8818,0.57208586
1998-04-01,101626.66,283.72354,-0.5092287,-0.7934692,3050.7842,0.6520989
1998-05-01,101628.94,284.26242,-0.47526073,-2.6645374,3045.7412,0.82896024
1998-06-01,101710.055,281.04663,-0.34363842,-2.6129847,3019.5254,0.8028665
1998-07-01,101845.69,280.7522,1.813281,-2.6857648,3017.4995,0.8574687
1998-08-01,101955.87,280.34943,1.9226131,-1.232579,3017.5261,0.76718986
1998-09-01,102183.95,280.27774,0.6859932,0.34857988,3033.7393,0.5718798
1998-10-01,102075.86,282.96808,1.9109368,-0.1572454,3054.1304,0.6259442
1998-11-01,101912.62,284.33926,1.7771912,0.61422896,3053.8242,0.61693347
1998-12-01,101828.52,286.4948,2.1338468,0.7798047,3074.4648,0.61535025
1999-01-01,101698.84,288.36206,1.5999241,2.092888,3095.773,0.39158514
1999-02-01,101537.94,287.42715,1.4714861,0.3843634,3071.8672,0.5184907
1999-03-01,101617.34,285.35413,0.8154936,-0.01350379,3053.765,0.52957284
1999-04-01,101944.086,283.10883,0.3123541,-0.05656576,3069.6453,0.49660477
1999-05-01,101861.9,281.18018,0.5649862,-0.81651664,3037.2695,0.77190876
1999-06-01,101610.51,278.2377,0.18179226,-1.6171031,2989.127,0.707159
1999-07-01,101997.09,278.37076,0.5501251,-2.2066264,3014.5298,0.72889614
1999-08-01,101686.305,280.67896,0.7284517,-2.531106,3005.9297,0.69753027
1999-09-01,101613.805,281.53445,1.4343338,-1.5873842,2992.017,0.8086346
1999-10-01,102006.66,284.02933,0.6477804,-0.21061778,3060.6777,0.54239464
1999-11-01,101842.71,285.4397,1.677412,-0.07961297,3056.8987,0.6537279
1999-12-01,101789.91,286.26944,2.1954122,0.5177946,3063.7512,0.55522406
2000-01-01,101686.19,287.17447,2.0064692,0.4553249,3060.2625,0.5917896
2000-02-01,101541.93,286.62885,1.498023,-0.3216083,3049.1519,0.5669892
2000-03-01,101695.11,284.4527,1.619031,0.20726418,3047.5073,0.57699555
2000-04-01,101748.484,283.49768,0.8547678,-0.9463084,3052.633,0.6913082
2000-05-01,101796.67,281.53754,-0.19715405,-1.3217349,3038.5623,0.7498131
2000-06-01,100961.84,280.05084,0.5150957,-3.019949,2938.9082,0.7948972
2000-07-01,102014.5,278.64047,0.6902399,-1.4309058,3007.7542,0.7413326
2000-08-01,101804.41,280.05756,1.0341578,-1.0785267,3000.8804,0.71722263
2000-09-01,101759.95,279.92914,0.52571106,-1.4472818,2991.2212,0.78884685
2000-10-01,101823.66,283.164,1.4311495,-0.13662457,3039.5728,0.61890197
2000-11-01,101778.0,283.63638,1.9342899,-0.38589787,3025.4277,0.65459
2000-12-01,101698.4,285.6532,2.784532,-0.06990886,3043.5784,0.6738132
2001-01-01,101455.06,286.7882,2.155076,-1.1246212,3039.9287,0.6250515
2001-02-01,101535.85,287.21933,1.8599858,-0.102053165,3061.5796,0.57696503
2001-03-01,101650.91,285.07202,1.0819235,0.050179243,3062.4526,0.51974577
2001-04-01,101854.94,282.51117,0.93544006,0.47776532,3059.5752,0.5535875
2001-05-01,101407.375,281.09253,0.76772785,-2.1114044,2994.9443,0.7435338
2001-06-01,101812.06,279.9843,1.1562271,-2.0980616,3019.519,0.8312492
2001-07-01,101279.91,278.62448,0.40151787,-2.4795537,2959.106,0.8144561
2001-08-01,101680.42,280.50568,0.7125311,-2.5135174,3001.482,0.7868669
2001-09-01,102047.234,281.42926,0.35481358,-0.6867242,3035.0205,0.6109861
2001-10-01,101898.19,283.5843,0.9237642,0.2903552,3052.1147,0.60952115
2001-11-01,101820.61,283.7885,2.0478678,-0.33859062,3029.8965,0.5946164
2001-12-01,101759.89,287.45862,1.6338911,1.219521,3080.8613,0.5048945
2002-01-01,101669.52,287.71802,1.788867,0.974493,3076.8018,0.5000992
2002-02-01,101547.125,287.636,1.269805,1.2073908,3087.4844,0.39746386
2002-03-01,101358.49,284.6992,1.4077969,-1.6959491,3015.8967,0.700338
2002-04-01,101567.64,282.98096,1.8154039,-1.8506079,3018.5317,0.7390437
2002-05-01,101300.3,281.97693,0.43017673,-2.0592456,2992.185,0.9237331
2002-06-01,101784.14,278.31198,0.8621979,-0.8359244,3002.2883,0.7434918
2002-07-01,101868.8,280.06427,0.71996117,-2.2824397,3020.5183,0.8594487
2002-08-01,101490.195,280.67844,0.73057556,-2.7458086,2979.219,0.862306
2002-09-01,101678.39,281.2003,1.3727684,-3.0915165,2990.1543,0.88711417
2002-10-01,101318.02,282.36935,2.3716173,-3.4669437,2967.401,0.7932416
2002-11-01,101619.82,283.95764,2.352511,-0.88565826,3016.7856,0.7533418
2002-12-01,101618.93,286.4391,1.9480877,-0.2203219,3048.6426,0.58736444
2003-01-01,101608.87,287.52463,2.5457,-0.2876439,3060.8765,0.66239524
2003-02-01,101695.484,286.56647,1.6009855,0.59421444,3068.5361,0.5511078
2003-03-01,101722.72,286.43756,0.31341553,1.0533385,3091.4758,0.5190133
2003-04-01,101825.62,282.91132,0.13721085,-0.108118534,3057.1309,0.58779925
2003-05-01,101759.445,282.0058,0.30173874,-1.1828456,3037.2551,0.7012231
2003-06-01,101182.016,281.14462,1.1105843,-2.9538403,2969.005,0.814334
2003-07-01,101948.14,279.43976,0.9757767,-0.9845183,3018.8818,0.7481688
2003-08-01,102005.01,280.38397,0.714653,-2.1477952,3029.143,0.75563836
2003-09-01,101768.44,281.47052,1.2899733,-2.66575,3004.6716,0.85345936
2003-10-01,101700.875,283.1011,2.2028427,-2.0998807,3013.517,0.7877405
2003-11-01,101564.54,284.74664,1.9640112,-0.6952157,3026.409,0.74796665
2003-12-01,101723.28,284.67188,2.8312368,-0.035337687,3030.9463,0.75229275
2004-01-01,101688.84,288.2213,1.4736099,1.0278654,3090.917,0.47146857
2004-02-01,101608.55,288.84167,0.7422514,1.2613697,3104.107,0.3549586
2004-03-01,101449.8,286.80316,0.89722633,-0.7898302,3058.727,0.54110146
2004-04-01,101471.39,283.68896,1.5532188,-1.6898837,3018.9204,0.7516824
2004-05-01,102028.69,281.13016,-1.2809219,-0.05353284,3081.2578,0.6140647
2004-06-01,101390.72,281.37357,1.7952352,-3.2613382,2985.1062,0.8463446
2004-07-01,101559.03,279.84253,0.4131937,-1.7481079,2986.0076,0.79907835
2004-08-01,101903.69,280.1308,-0.09631443,-0.95722556,3029.9543,0.6472731
2004-09-01,101884.76,280.9414,1.9555182,-1.1409962,3015.8047,0.80443823
2004-10-01,101645.21,283.19342,2.2028432,-1.8960953,3008.983,0.8127241
2004-11-01,101753.43,284.90753,1.403552,0.07140684,3042.4375,0.6731227
2004-12-01,101534.586,286.46695,2.5467606,-1.4776068,3036.5234,0.66274244
2005-01-01,101745.26,286.6196,2.2675934,0.7288585,3062.9468,0.5671303
2005-02-01,101555.99,289.28308,0.66157913,1.7544584,3108.6746,0.30446872
2005-03-01,101650.086,285.63,1.4980221,-1.4017937,3052.38,0.7148765
2005-04-01,101889.25,282.8737,0.79851055,-0.6309259,3053.1313,0.6191385
2005-05-01,101015.984,281.01465,1.8960762,-3.5282006,2944.5708,0.86836785
2005-06-01,101353.05,279.4248,1.0415878,-3.0314722,2954.3518,0.8289335
2005-07-01,101808.39,279.81262,0.00028038025,-1.6917028,3024.231,0.77055454
2005-08-01,101527.43,279.25668,0.33146095,-2.0847182,2970.5557,0.81244946
2005-09-01,102159.51,280.93213,0.6785631,-1.0378909,3036.176,0.6801268
2005-10-01,102049.45,282.3766,1.5298662,-0.5466218,3035.967,0.7925434
2005-11-01,101509.89,284.69714,2.5764823,-1.3829918,3015.3948,0.77146244
2005-12-01,101642.55,286.4319,1.8143425,1.8575642,3062.0112,0.49777976
2006-01-01,101442.45,287.28174,1.8812165,-0.037157297,3053.544,0.50511193
2006-02-01,101486.72,288.51215,1.1477346,1.2261927,3085.5032,0.4537943
2006-03-01,101623.42,285.02615,1.5606489,-0.5987811,3046.1536,0.65356004
2006-04-01,101640.336,283.49146,1.0713091,-1.196795,3046.2393,0.644824
2006-05-01,101718.47,281.23898,-0.5654869,-1.4284799,3052.5374,0.65061116
2006-06-01,101311.06,281.46744,0.35056686,-2.949594,2981.8984,0.8227458
2006-07-01,101340.44,280.10602,0.9906368,-2.947775,2967.0923,0.7829453
2006-08-01,101604.17,280.0251,0.7815256,-1.3563058,2997.505,0.7771046
2006-09-01,101952.64,280.97858,1.1137686,-0.9523735,3023.6743,0.78395617
2006-10-01,101662.56,282.29715,1.79842,-1.7966285,3001.8145,0.7019288
2006-11-01,101802.82,284.06595,1.958703,0.5190077,3038.5537,0.5625448
2006-12-01,101450.625,285.76978,2.802576,-2.3382378,3018.1323,0.73786485
2007-01-01,101588.73,287.54523,1.4927149,1.0254395,3067.8662,0.49072987
